image_name,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,pixel_72,pixel_73,pixel_74,pixel_75,pixel_76,pixel_77,pixel_78,pixel_79,pixel_80,pixel_81,pixel_82,pixel_83,pixel_84,pixel_85,pixel_86,pixel_87,pixel_88,pixel_89,pixel_90,pixel_91,pixel_92,pixel_93,pixel_94,pixel_95,pixel_96,pixel_97,pixel_98,pixel_99,pixel_100,pixel_101,pixel_102,pixel_103,pixel_104,pixel_105,pixel_106,pixel_107,pixel_108,pixel_109,pixel_110,pixel_111,pixel_112,pixel_113,pixel_114,pixel_115,pixel_116,pixel_117,pixel_118,pixel_119,pixel_120,pixel_121,pixel_122,pixel_123,pixel_124,pixel_125,pixel_126,pixel_127
081171.jpg,291.2237,34.557667,264.98203,0.0,103.58466,0.0,350.35703,208.62413,301.97595,0.0,240.02354,190.98097,0.0,118.438736,269.0262,422.52725,356.33612,353.13705,0.0,0.0,0.0,0.0,0.0,120.33488,0.0,219.92603,378.1477,0.0,0.0,183.90112,0.0,221.78218,87.762054,0.0,238.24002,59.130447,234.91307,0.0,109.22383,166.79291,308.38318,0.0,222.84349,246.0199,0.0,171.76953,159.5774,383.03558,238.30229,0.0,133.52278,0.0,0.0,0.0,355.0676,32.73331,0.0,209.59175,178.97849,271.92496,177.32487,216.6546,0.0,0.0,238.45366,185.54988,203.40414,262.60666,122.177444,0.0,0.0,149.84085,343.5105,258.8068,0.0,240.57338,179.06706,0.0,177.2512,210.85912,0.0,0.0,0.0,270.23767,459.01022,254.55415,0.0,0.0,0.0,0.0,360.86832,108.86604,207.97884,268.8715,300.41342,0.0,294.60562,0.0,0.0,0.0,0.0,0.0,308.05304,205.1244,179.05498,311.69812,207.21758,144.15314,151.43599,222.43965,75.33659,0.0,226.1454,0.0,286.42477,178.05345,0.0,0.0,204.7504,0.0,25.729362,0.0,0.0,368.0423,0.0,191.815,191.49759,169.33339
081346.jpg,96.47514,156.26965,160.8302,0.0,166.74118,0.0,92.71014,149.43321,88.49746,0.0,132.5714,289.18704,0.0,96.10446,301.55487,155.71284,162.96233,99.73611,0.0,0.0,0.0,0.0,0.0,167.3455,0.0,50.809387,201.44843,0.0,0.0,140.86206,0.0,92.448944,125.598755,0.0,148.4395,154.81532,107.32644,0.0,51.420273,70.742836,74.9311,0.0,125.14216,44.333702,0.0,170.26779,172.45912,229.26775,89.69256,0.0,105.16069,142.64598,0.0,0.0,120.65259,96.16754,0.0,163.51474,24.148888,88.87347,258.4523,161.91484,0.0,0.0,222.55643,52.41673,232.0588,213.75179,163.15317,0.0,0.0,98.870735,191.32983,160.40012,0.0,31.221289,251.27043,0.0,72.21182,149.26949,120.96273,0.0,0.0,22.169157,182.63464,192.54793,0.0,0.0,0.0,0.0,126.20386,27.242702,127.49906,198.16292,48.97491,0.0,93.32452,0.0,0.0,0.0,0.0,0.0,159.28142,38.159416,77.056,227.51805,62.442574,141.86964,218.59972,150.32027,172.81308,0.0,138.26665,0.0,54.876667,99.42958,165.5813,0.0,71.82115,0.0,182.97557,0.0,0.0,150.82335,0.0,128.62047,136.99538,213.37665
081501.jpg,72.22902,199.91362,93.81448,0.0,164.6902,0.0,179.16571,66.40603,211.71693,0.0,176.50482,499.6164,0.0,121.170334,113.419846,283.68796,173.52719,52.10982,0.0,0.0,0.0,0.0,0.0,166.95355,0.0,65.97513,183.1544,0.0,0.0,94.925674,0.0,101.196785,171.1621,0.0,289.26492,176.00237,169.85718,0.0,105.70416,355.57233,93.604836,0.0,91.30544,167.9482,0.0,328.90982,215.66699,287.9105,82.03595,0.0,114.29355,229.26111,0.0,0.0,198.19,179.09587,0.0,188.20715,336.845,217.62764,193.02797,175.37407,0.0,0.0,425.8571,168.28108,336.8172,186.67717,86.39542,0.0,0.0,226.83226,186.51372,156.33055,0.0,179.55191,305.47458,0.0,126.99054,344.09436,242.00977,0.0,0.0,153.66696,170.84927,227.70335,0.0,0.0,0.0,0.0,88.30282,85.38862,287.2424,314.2996,175.16322,0.0,295.9982,0.0,0.0,0.0,0.0,0.0,286.60938,143.23871,124.88833,276.18964,213.24825,270.15802,174.20804,181.8263,343.7717,0.0,106.124695,0.0,206.30832,226.79364,349.60947,0.0,163.3061,0.0,246.30238,0.0,0.0,182.85248,0.0,194.02225,190.13817,200.80516
081673.jpg,155.57794,175.33841,98.01825,0.0,146.19736,0.0,177.57121,174.10956,67.8326,0.0,129.64378,209.69383,0.0,86.74016,245.92784,206.99783,144.82265,119.341515,0.0,0.0,0.0,0.0,0.0,154.72998,0.0,24.678425,100.32481,0.0,0.0,145.95015,0.0,155.13564,25.774042,0.0,213.10616,103.40557,138.54826,0.0,19.292315,95.11487,91.460106,0.0,193.78345,182.91237,0.0,265.91837,82.074425,74.86154,113.70787,0.0,122.26136,234.43964,0.0,0.0,202.05568,192.25412,0.0,127.77703,199.66031,102.35152,188.47218,165.2277,0.0,0.0,189.14044,97.52318,105.24434,119.33046,138.78781,0.0,0.0,103.31537,96.96229,165.17792,0.0,103.92492,125.54892,0.0,126.352585,138.65625,161.52919,0.0,0.0,212.17714,127.703674,214.49709,0.0,0.0,0.0,0.0,112.771614,59.330975,170.9813,135.42703,128.32193,0.0,142.81807,0.0,0.0,0.0,0.0,0.0,188.37535,105.6456,160.75139,90.97606,64.06756,215.83026,131.67245,139.28789,218.30536,0.0,80.979836,0.0,20.209229,151.00404,173.60593,0.0,183.04643,0.0,192.03711,0.0,0.0,208.37541,0.0,157.74861,18.827785,205.48375
081744.jpg,124.298676,169.8422,188.4962,0.0,106.98878,0.0,128.39621,163.72101,103.48149,0.0,200.2609,196.74767,0.0,218.91797,101.812584,234.7188,161.42096,82.66806,0.0,0.0,0.0,0.0,0.0,83.59886,0.0,92.91071,203.31772,0.0,0.0,208.14233,0.0,98.33466,68.60458,0.0,139.22491,163.1439,57.371735,0.0,103.66224,88.26843,68.74748,0.0,169.6551,77.63314,0.0,214.48836,132.50201,166.8846,118.105064,0.0,113.645836,218.62372,0.0,0.0,138.32657,187.92807,0.0,194.92628,186.47827,134.82634,98.95196,143.70724,0.0,0.0,211.80319,89.01732,157.32835,229.92131,175.64044,0.0,0.0,173.87468,33.327446,129.65724,0.0,32.177753,181.3839,0.0,181.21625,190.75768,121.66586,0.0,0.0,151.02988,172.71228,186.97365,0.0,0.0,0.0,0.0,220.52007,126.78698,68.86213,145.9049,110.081985,0.0,185.57579,0.0,0.0,0.0,0.0,0.0,172.14996,99.49707,170.16476,128.5624,165.86105,93.21915,142.54762,95.918434,138.34157,0.0,88.97118,0.0,63.53195,203.30733,89.376526,0.0,197.48726,0.0,168.9336,0.0,0.0,138.12187,0.0,174.46718,8.308518,160.28796
081811.jpg,79.06209,172.25171,140.3489,0.0,220.94226,0.0,115.03424,177.68134,44.091503,0.0,120.448524,250.81155,0.0,76.79527,168.33185,276.83463,206.701,58.6613,0.0,0.0,0.0,0.0,0.0,207.54517,0.0,223.34058,100.07007,0.0,0.0,62.592754,0.0,103.77375,246.734,0.0,155.28311,149.61398,205.13489,0.0,112.3779,189.43973,153.44662,0.0,143.01755,164.47374,0.0,170.92737,128.47404,176.9479,128.64444,0.0,73.05297,90.57535,0.0,0.0,119.79992,73.21113,0.0,108.55528,145.74252,145.32907,167.1066,61.453,0.0,0.0,271.40884,135.10133,257.56848,140.96536,118.026024,0.0,0.0,184.26666,95.01479,203.21887,0.0,129.77484,196.6939,0.0,96.14115,93.33963,170.65904,0.0,0.0,182.17007,32.14795,142.48685,0.0,0.0,0.0,0.0,271.75128,142.25201,147.59784,166.7131,84.71176,0.0,210.38904,0.0,0.0,0.0,0.0,0.0,107.24369,41.095856,118.86282,176.9387,174.84004,80.235855,88.08266,150.0048,214.91035,0.0,168.55507,0.0,105.88355,162.3621,251.32127,0.0,68.781136,0.0,137.77756,0.0,0.0,173.99022,0.0,101.28955,127.700935,231.59541
081850.jpg,235.7776,131.63396,407.22937,0.0,293.09027,0.0,129.89516,110.70591,213.72287,0.0,293.3729,207.31581,0.0,302.2837,230.76105,327.08508,379.85825,87.35843,0.0,0.0,0.0,0.0,0.0,174.80675,0.0,223.87012,184.72612,0.0,0.0,130.03578,0.0,180.70412,76.14812,0.0,296.46332,93.104324,136.99988,0.0,120.66399,105.48349,113.55629,0.0,277.9527,183.20242,0.0,142.97427,136.40279,338.81104,155.55475,0.0,166.2967,223.50066,0.0,0.0,304.01813,225.59712,0.0,203.60587,198.81311,206.28583,253.22118,231.25679,0.0,0.0,79.341064,216.3787,69.63318,411.34122,139.70424,0.0,0.0,147.4491,214.14934,72.47529,0.0,101.60301,57.500126,0.0,134.56866,152.33986,141.13051,0.0,0.0,415.5609,82.58,297.1037,0.0,0.0,0.0,0.0,108.657875,287.18704,170.12677,247.32274,288.1764,0.0,168.94194,0.0,0.0,0.0,0.0,0.0,470.9314,155.08148,283.722,418.1541,158.40446,162.97653,244.31812,41.203617,195.97835,0.0,163.33653,0.0,120.131424,223.3883,46.137444,0.0,406.5471,0.0,92.90916,0.0,0.0,475.71628,0.0,292.86584,124.12406,212.8714
081895.jpg,305.21558,188.9243,298.65244,0.0,277.57608,0.0,115.7436,199.66219,255.8194,0.0,278.60358,259.34015,0.0,239.14159,174.62932,132.05417,135.74545,187.30486,0.0,0.0,0.0,0.0,0.0,135.02379,0.0,69.31021,288.7135,0.0,0.0,209.98434,0.0,240.30272,227.51064,0.0,141.27303,404.93182,212.57582,0.0,193.8837,283.78336,182.42815,0.0,127.09709,195.1846,0.0,206.08464,163.43637,327.10315,233.75415,0.0,137.98529,275.6508,0.0,0.0,204.46652,177.29326,0.0,115.69807,164.9833,271.13034,283.39362,205.08382,0.0,0.0,275.31854,270.15912,375.06613,124.47087,89.13496,0.0,0.0,198.73573,178.1351,174.19835,0.0,144.59413,233.9992,0.0,132.02376,265.8849,219.29651,0.0,0.0,113.65714,223.8684,270.70718,0.0,0.0,0.0,0.0,220.51448,186.5475,334.03915,213.09761,307.2376,0.0,389.0993,0.0,0.0,0.0,0.0,0.0,313.37582,201.09717,206.05531,259.51813,91.60783,185.89131,195.03094,232.66995,430.33383,0.0,362.10342,0.0,289.8155,275.81277,166.79578,0.0,153.2854,0.0,248.50565,0.0,0.0,86.1907,0.0,72.49969,216.26111,98.611015
081934.jpg,160.56068,285.70984,176.24936,0.0,143.67592,0.0,138.57576,199.22394,92.73602,0.0,243.54576,142.3248,0.0,136.53372,191.59247,140.43651,188.0675,167.92703,0.0,0.0,0.0,0.0,0.0,230.71571,0.0,195.81381,68.257355,0.0,0.0,145.31198,0.0,141.36508,124.42279,0.0,142.57513,240.24805,168.97037,0.0,120.30404,71.80312,170.93051,0.0,168.90042,150.9119,0.0,182.16705,99.99415,192.08174,151.54352,0.0,146.02939,283.84476,0.0,0.0,283.64087,143.44437,0.0,320.368,179.78406,134.12674,143.24878,101.61419,0.0,0.0,141.76726,88.37371,92.29706,240.13016,105.09699,0.0,0.0,104.45936,53.046097,121.51255,0.0,122.2461,140.22269,0.0,114.38589,227.46245,96.59437,0.0,0.0,125.306526,235.84995,78.80823,0.0,0.0,0.0,0.0,75.925125,37.377274,152.12852,185.54085,135.16693,0.0,127.68426,0.0,0.0,0.0,0.0,0.0,272.4775,94.39227,121.16602,41.8982,133.93488,143.16058,91.809456,155.14185,114.3934,0.0,144.33813,0.0,48.054646,179.65666,159.68024,0.0,201.91129,0.0,157.29465,0.0,0.0,181.81577,0.0,119.97432,47.27191,83.45805
082015.jpg,77.641106,162.83249,169.45573,0.0,63.020576,0.0,109.61396,182.80856,79.86594,0.0,189.30743,232.52237,0.0,144.79462,127.343704,176.70274,221.90068,101.13966,0.0,0.0,0.0,0.0,0.0,209.84616,0.0,66.17239,105.589935,0.0,0.0,154.98146,0.0,126.35589,102.163734,0.0,166.1201,200.50911,167.47697,0.0,188.47316,138.22462,155.49463,0.0,268.3939,179.25102,0.0,209.25186,52.009663,213.24149,151.34758,0.0,152.19942,127.766685,0.0,0.0,232.60709,250.74095,0.0,107.372665,214.77274,99.903946,183.63892,176.0834,0.0,0.0,173.95505,199.66704,275.04813,246.04037,72.51855,0.0,0.0,83.631935,167.16731,91.2989,0.0,182.66359,197.42639,0.0,95.111084,276.61227,106.126434,0.0,0.0,92.67173,176.56787,134.07407,0.0,0.0,0.0,0.0,173.33554,124.71063,213.87015,217.29262,130.94519,0.0,176.0999,0.0,0.0,0.0,0.0,0.0,259.28354,109.33985,170.94318,303.55804,190.66113,132.63715,252.49641,178.32518,197.824,0.0,214.35121,0.0,79.2196,226.28334,160.45819,0.0,64.38333,0.0,156.92178,0.0,0.0,215.21227,0.0,157.68369,31.828836,125.196396
082138.jpg,90.00536,134.97343,66.58983,0.0,127.49996,0.0,153.86093,61.785275,193.79114,0.0,82.41273,349.08258,0.0,292.78088,245.45294,234.26082,185.96738,87.61549,0.0,0.0,0.0,0.0,0.0,88.2322,0.0,293.99936,151.33678,0.0,0.0,193.18999,0.0,40.618187,155.61214,0.0,245.6283,200.4334,0.0,0.0,99.35621,302.97977,153.98875,0.0,165.33359,105.70857,0.0,114.37369,154.59557,186.95146,125.12446,0.0,176.2779,280.76495,0.0,0.0,290.9203,61.81168,0.0,8.316276,90.35434,159.4453,81.05087,117.732666,0.0,0.0,232.00241,158.92413,125.64204,135.78737,114.77703,0.0,0.0,18.61143,222.06104,82.51513,0.0,211.24977,266.86588,0.0,229.08478,212.02321,176.0203,0.0,0.0,217.65932,274.0,332.25433,0.0,0.0,0.0,0.0,162.88182,104.20571,262.10342,293.2278,148.70174,0.0,62.59863,0.0,0.0,0.0,0.0,0.0,215.37653,129.86412,271.63516,178.00688,127.1807,109.90858,194.11061,179.08311,95.00143,0.0,169.64235,0.0,231.75793,227.17053,29.86042,0.0,236.74779,0.0,363.1495,0.0,0.0,91.44192,0.0,255.89561,170.07742,233.39201
082284.jpg,163.0131,246.8594,346.25845,0.0,209.50075,0.0,180.26555,230.14738,106.747925,0.0,305.2233,453.1196,0.0,200.24161,290.57172,340.14352,215.42732,75.311455,0.0,0.0,0.0,0.0,0.0,217.21385,0.0,256.79044,174.13847,0.0,0.0,166.26181,0.0,262.5427,221.14542,0.0,120.300514,160.25897,156.5601,0.0,167.06401,269.7165,248.94972,0.0,185.11664,86.24903,0.0,175.34024,66.14785,230.14839,185.5354,0.0,153.01712,210.7491,0.0,0.0,171.964,146.94019,0.0,108.201294,181.37735,265.6952,256.69278,163.18163,0.0,0.0,308.1878,91.90164,391.55524,102.799,172.03577,0.0,0.0,192.08522,170.77606,173.38223,0.0,93.46428,211.31285,0.0,98.937904,182.44508,86.63007,0.0,0.0,40.184536,217.47821,209.48297,0.0,0.0,0.0,0.0,216.39131,162.62788,98.18948,234.00467,149.67844,0.0,248.73608,0.0,0.0,0.0,0.0,0.0,140.19687,148.15855,83.615425,167.81003,145.54747,139.49733,128.52213,233.70187,270.6842,0.0,260.4553,0.0,89.18518,105.69993,171.2518,0.0,175.08116,0.0,295.1898,0.0,0.0,128.03212,0.0,230.02133,125.90328,120.689186
082539.jpg,48.840115,248.72481,244.61624,0.0,207.61613,0.0,104.20007,182.5662,7.3900323,0.0,290.32233,150.13432,0.0,166.15315,166.52132,145.30232,117.73653,88.48907,0.0,0.0,0.0,0.0,0.0,145.54027,0.0,191.28685,114.29839,0.0,0.0,62.304516,0.0,121.88155,153.8223,0.0,128.20532,125.01806,135.1217,0.0,116.26644,183.8645,171.44322,0.0,138.46277,96.85274,0.0,138.38565,72.10006,231.15735,171.12772,0.0,146.69289,126.87891,0.0,0.0,218.92548,196.42426,0.0,30.850723,119.0674,203.07503,237.64352,148.88293,0.0,0.0,139.01825,128.79607,244.3062,101.08622,117.63736,0.0,0.0,81.760925,152.9618,148.80672,0.0,48.33224,121.823746,0.0,0.0,58.81213,87.06226,0.0,0.0,0.0,64.140594,131.54347,0.0,0.0,0.0,0.0,200.3666,149.84688,140.95605,215.2277,83.00572,0.0,216.01768,0.0,0.0,0.0,0.0,0.0,143.6519,25.045431,141.69719,181.76672,81.74892,64.88274,30.846699,25.36821,288.10175,0.0,261.1663,0.0,64.95583,171.65784,143.22345,0.0,89.389496,0.0,276.0218,0.0,0.0,143.01231,0.0,121.55553,189.3432,114.81929
082576.jpg,162.89917,177.2589,152.71109,0.0,223.11679,0.0,132.4625,215.98486,180.4281,0.0,174.30392,403.58426,0.0,163.29877,172.42409,173.52312,139.94316,135.31966,0.0,0.0,0.0,0.0,0.0,260.34317,0.0,177.65198,142.30035,0.0,0.0,123.15989,0.0,131.76985,187.08669,0.0,126.313515,259.35318,284.71863,0.0,125.779335,118.80839,180.22502,0.0,182.18631,185.78496,0.0,159.23744,139.3246,212.01706,170.07863,0.0,139.01239,258.23038,0.0,0.0,121.51977,134.26917,0.0,102.9003,210.54327,148.42557,253.58011,110.47008,0.0,0.0,160.48332,132.55226,130.89088,207.55807,144.30576,0.0,0.0,160.8655,136.12425,203.98448,0.0,153.8569,114.9784,0.0,173.6615,194.68329,166.71382,0.0,0.0,174.62717,151.26201,211.19518,0.0,0.0,0.0,0.0,241.6094,108.965385,230.69652,199.04805,183.42897,0.0,97.041504,0.0,0.0,0.0,0.0,0.0,215.14508,180.1049,147.53416,158.27258,153.40309,112.07982,78.27148,293.33307,144.29547,0.0,258.301,0.0,153.25638,106.42469,161.27888,0.0,149.88525,0.0,213.32277,0.0,0.0,108.35553,0.0,162.64693,218.19739,169.7244
082606.jpg,172.38905,183.39722,185.96318,0.0,245.59914,0.0,267.04135,170.0246,50.095306,0.0,164.93698,209.98486,0.0,244.12506,213.98514,147.66203,172.2237,147.50697,0.0,0.0,0.0,0.0,0.0,133.79541,0.0,154.2391,106.39993,0.0,0.0,66.34872,0.0,51.324867,220.64436,0.0,154.5785,226.453,163.03049,0.0,53.867973,220.46765,126.10848,0.0,88.11059,131.05307,0.0,101.81672,41.020626,274.53262,89.540665,0.0,178.25667,124.16646,0.0,0.0,115.27235,113.74127,0.0,41.665375,115.47702,158.37944,94.180786,223.41557,0.0,0.0,195.49304,138.68819,85.69352,96.06823,92.91471,0.0,0.0,119.686104,109.157326,32.949005,0.0,43.966114,207.0309,0.0,20.057787,349.17282,178.3024,0.0,0.0,219.20633,147.22267,238.3745,0.0,0.0,0.0,0.0,93.218666,61.36778,298.14597,130.01012,169.39742,0.0,313.71082,0.0,0.0,0.0,0.0,0.0,212.55275,115.5144,148.28369,165.26076,39.17311,192.1606,148.31122,129.95546,208.49808,0.0,200.29173,0.0,249.32841,291.47662,131.39165,0.0,163.84293,0.0,155.42311,0.0,0.0,143.95505,0.0,89.42546,68.42291,258.49487
082972.jpg,82.132805,155.7763,197.09499,0.0,135.93185,0.0,158.78598,106.66481,178.61061,0.0,96.46713,104.57706,0.0,247.41548,220.59572,228.98062,128.55257,116.14703,0.0,0.0,0.0,0.0,0.0,105.86465,0.0,82.52217,142.70317,0.0,0.0,87.53654,0.0,144.1218,60.078102,0.0,183.65775,245.07079,174.22127,0.0,0.0,147.8203,148.33418,0.0,150.08942,172.92612,0.0,166.61581,110.078804,63.88356,268.0752,0.0,187.4333,343.52994,0.0,0.0,105.46725,229.87224,0.0,81.10192,199.09787,185.68597,112.64989,64.96757,0.0,0.0,32.798798,135.69722,119.025764,0.0,141.55026,0.0,0.0,254.45244,181.28294,148.04257,0.0,138.0601,162.92865,0.0,185.18282,232.48154,123.04108,0.0,0.0,309.0103,294.7909,135.65558,0.0,0.0,0.0,0.0,193.91667,113.982216,289.23502,345.7449,134.87627,0.0,293.70676,0.0,0.0,0.0,0.0,0.0,133.95486,128.77927,270.38837,122.01262,166.09196,127.74115,156.5856,313.8853,161.1199,0.0,168.69743,0.0,129.301,306.5922,165.85251,0.0,246.94049,0.0,93.969604,0.0,0.0,133.69705,0.0,229.21654,107.70413,177.08434
083262.jpg,152.449,133.56548,86.89361,0.0,149.30122,0.0,240.428,158.81674,110.99199,0.0,222.43626,370.6269,0.0,128.34018,177.99791,168.63571,247.94241,198.38812,0.0,0.0,0.0,0.0,0.0,61.463406,0.0,220.33092,77.13071,0.0,0.0,96.00209,0.0,239.5119,0.0,0.0,359.37094,239.45721,192.0047,0.0,60.8307,237.63924,112.25608,0.0,256.68625,0.0,0.0,207.58511,58.97334,303.19577,136.15773,0.0,29.380276,272.93634,0.0,0.0,100.40313,0.0,0.0,57.22569,305.46353,239.74689,293.1403,248.06468,0.0,0.0,311.3481,93.47697,186.88696,303.98663,58.491833,0.0,0.0,122.13517,172.81117,196.02753,0.0,189.26158,4.37006,0.0,187.09334,187.1653,135.87532,0.0,0.0,199.08861,160.5708,207.6802,0.0,0.0,0.0,0.0,152.894,226.32127,175.19453,238.82701,271.09192,0.0,153.79567,0.0,0.0,0.0,0.0,0.0,277.96683,69.305984,74.01269,138.02718,185.61168,85.446396,195.5488,334.24832,209.00874,0.0,162.81653,0.0,189.68822,214.3662,318.52252,0.0,136.87834,0.0,161.09296,0.0,0.0,240.95778,0.0,163.97021,176.97797,120.53771
083268.jpg,197.39902,127.317055,253.43935,0.0,260.51718,0.0,102.48952,151.48813,182.45331,0.0,164.35277,217.6945,0.0,330.52878,263.0545,289.09323,147.59023,61.85639,0.0,0.0,0.0,0.0,0.0,135.11569,0.0,220.95166,220.75981,0.0,0.0,145.436,0.0,223.3106,44.93074,0.0,233.94873,167.31094,120.025314,0.0,126.31113,108.75061,73.56429,0.0,145.75754,278.5396,0.0,165.94247,132.93668,216.924,233.5359,0.0,278.44574,263.42346,0.0,0.0,170.68668,195.56464,0.0,215.21771,229.13309,147.23265,294.7773,239.46155,0.0,0.0,217.75821,82.65226,53.924446,145.05978,172.72174,0.0,0.0,95.40702,157.32825,136.23997,0.0,90.99584,160.89555,0.0,222.86243,161.33499,144.22597,0.0,0.0,229.77782,74.44041,221.87526,0.0,0.0,0.0,0.0,148.79492,93.67269,387.66748,125.31619,198.59052,0.0,266.91714,0.0,0.0,0.0,0.0,0.0,282.3527,171.99576,177.42685,142.19316,267.46967,211.94916,186.34718,167.39328,298.92587,0.0,160.05696,0.0,216.89299,177.14656,186.32144,0.0,160.81586,0.0,113.67661,0.0,0.0,258.68942,0.0,179.65279,137.07065,373.43613
083276.jpg,229.79932,220.6692,173.32394,0.0,259.01755,0.0,217.78792,241.52312,82.41265,0.0,271.48544,163.6755,0.0,213.20157,110.93873,163.8927,169.34515,222.25752,0.0,0.0,0.0,0.0,0.0,95.26322,0.0,184.30069,147.26944,0.0,0.0,137.18065,0.0,123.94989,117.24894,0.0,257.28088,302.80426,151.37053,0.0,17.786144,121.709236,72.855316,0.0,192.42998,203.73169,0.0,276.21744,163.47768,260.08405,189.01361,0.0,216.26251,322.8857,0.0,0.0,354.99243,151.50635,0.0,205.71118,177.70316,89.08832,166.38228,289.07632,0.0,0.0,223.37901,182.51288,97.854416,199.28067,95.30967,0.0,0.0,75.61492,6.397275,123.130264,0.0,92.14922,180.38693,0.0,92.2219,137.64929,131.69653,0.0,0.0,156.07579,130.19763,246.33981,0.0,0.0,0.0,0.0,125.295135,71.81277,141.27487,63.10983,163.37509,0.0,266.33017,0.0,0.0,0.0,0.0,0.0,220.94995,82.90782,173.71776,105.406815,34.719425,161.44293,67.54052,84.919556,232.35643,0.0,99.95733,0.0,102.2507,239.57225,143.50986,0.0,283.58002,0.0,245.09236,0.0,0.0,286.28198,0.0,130.68701,61.03589,236.98526
083401.jpg,187.93828,255.38454,100.944695,0.0,321.95935,0.0,153.08533,219.22122,220.91887,0.0,123.64116,470.05017,0.0,41.44826,124.721855,209.03679,86.52979,217.1463,0.0,0.0,0.0,0.0,0.0,263.98593,0.0,163.13014,81.53025,0.0,0.0,131.37737,0.0,231.55705,170.09195,0.0,183.16519,350.2133,207.84929,0.0,133.3796,376.3451,204.0851,0.0,206.50162,203.61589,0.0,243.67033,140.98051,247.04518,195.9066,0.0,162.73012,143.96509,0.0,0.0,196.03455,60.751415,0.0,256.313,364.03674,164.2599,279.7005,133.77542,0.0,0.0,301.53882,251.09564,399.93228,291.726,210.14198,0.0,0.0,278.77673,153.1112,161.63803,0.0,135.39674,124.28179,0.0,200.39413,274.01935,133.14754,0.0,0.0,196.16501,230.08264,211.78741,0.0,0.0,0.0,0.0,219.44516,150.01978,224.71254,338.99268,162.40295,0.0,222.99815,0.0,0.0,0.0,0.0,0.0,199.10938,141.35599,203.0417,181.10905,157.53444,274.33884,168.64093,99.505325,231.7737,0.0,156.85353,0.0,179.61964,287.6039,297.02396,0.0,244.31683,0.0,334.57617,0.0,0.0,139.58907,0.0,311.8494,267.9939,117.54771
083506.jpg,248.21097,165.62964,320.98285,0.0,187.81963,0.0,181.27461,81.39523,77.25742,0.0,298.15103,223.22353,0.0,217.33086,106.082695,245.38925,195.11942,125.01151,0.0,0.0,0.0,0.0,0.0,143.40674,0.0,163.03372,84.166534,0.0,0.0,170.59981,0.0,76.56957,84.25617,0.0,273.75858,186.78401,39.797318,0.0,8.68204,178.82831,125.073326,0.0,120.79488,154.13586,0.0,185.27003,198.93524,294.06818,244.77632,0.0,215.01656,276.17584,0.0,0.0,302.29816,200.1111,0.0,231.61568,213.98328,181.73589,157.65523,294.99777,0.0,0.0,179.41087,204.94,182.82863,31.28899,91.26117,0.0,0.0,110.20253,81.77817,36.593678,0.0,92.57552,192.9032,0.0,186.58147,284.75095,80.375916,0.0,0.0,222.84125,151.34663,253.94563,0.0,0.0,0.0,0.0,114.155205,56.187977,276.31982,98.99589,151.8245,0.0,197.66573,0.0,0.0,0.0,0.0,0.0,161.23694,28.978287,74.07056,207.82921,128.50899,186.24072,119.428925,170.87418,202.93608,0.0,183.23035,0.0,79.94344,211.7178,89.2967,0.0,141.95996,0.0,227.99414,0.0,0.0,204.9454,0.0,108.444916,49.97066,164.61923
083855.jpg,118.040375,69.8845,91.04099,0.0,236.15866,0.0,162.75856,124.85014,100.23034,0.0,145.21968,168.46593,0.0,229.23492,141.10931,200.50653,105.21119,124.886696,0.0,0.0,0.0,0.0,0.0,86.74784,0.0,153.75261,89.67115,0.0,0.0,73.388115,0.0,51.143818,131.27548,0.0,183.70868,184.14719,149.26176,0.0,24.077658,113.130424,92.546524,0.0,44.639996,154.41098,0.0,52.534004,62.12321,79.052055,160.04453,0.0,245.65219,370.71326,0.0,0.0,186.85475,206.16797,0.0,138.2761,102.77116,100.62682,214.2458,123.67722,0.0,0.0,181.79675,105.601456,136.97693,100.14077,174.7231,0.0,0.0,104.79264,140.55492,156.3409,0.0,104.666435,72.643486,0.0,185.77242,90.697296,180.38937,0.0,0.0,138.08841,164.66371,250.1476,0.0,0.0,0.0,0.0,190.27536,96.667755,100.75284,138.34245,128.89153,0.0,99.22325,0.0,0.0,0.0,0.0,0.0,163.97783,74.69063,160.38654,199.92526,186.99046,100.68634,129.17427,115.492165,214.68042,0.0,87.53435,0.0,49.96271,185.13063,82.0228,0.0,279.1064,0.0,122.28519,0.0,0.0,169.39261,0.0,69.78513,74.32583,176.41629
