image_name,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
102483.jpg,0.0,29.580866,0.0,49.337776,90.606926,37.501163,38.277935,0.0,38.1506,45.940876,46.831757,42.331604,34.428196,40.140408,37.27325,3.6012838,31.751928,49.877785,18.874464,28.523937,21.122805,19.879772,41.34538,21.547876,17.041151,55.771908,36.840355,59.946125,53.888412,53.375473,0.0,0.0,35.378742,37.83263,32.240032,74.33745,0.0,35.031597,31.0552,30.63517,0.0,28.916967,45.61354,26.734674,23.316664,21.274172,0.0,66.13124,0.0,42.145508,30.74578,42.50155,14.239898,36.21411,43.65103,50.726307,24.566376,37.826157,46.90089,32.066875,47.8591,50.014492,34.00327,26.108511
102563.jpg,0.0,105.187225,68.688995,1.6475646,79.28958,93.71567,37.423397,0.0,120.957756,0.0,58.7403,118.7511,40.684,43.245625,34.997723,48.100113,82.178635,119.602036,109.53325,57.390507,13.622536,0.6707249,56.442074,114.73013,58.917576,41.226723,94.78161,3.4011645,97.1814,51.38303,0.0,0.0,33.777683,116.23632,42.33778,99.230125,0.0,28.086838,47.423874,47.249645,0.0,30.076792,59.389103,50.503216,67.19635,132.32603,0.0,62.26528,0.0,45.705982,43.411186,57.31898,88.38586,58.494873,30.942272,72.76826,44.410446,50.68075,65.01766,107.38732,71.178894,33.389122,49.805077,25.325144
102611.jpg,0.0,46.5198,7.1598325,97.4638,105.18036,71.293526,23.239607,0.0,57.269024,42.404984,68.234215,107.15512,60.299606,52.87874,19.33887,60.497917,19.636375,33.377995,90.99183,41.121346,28.546736,74.60278,27.867495,52.509796,19.619959,12.952341,45.03703,40.873447,120.98275,0.0,0.0,0.0,80.14028,68.486565,45.668716,77.03918,0.0,41.742744,38.228336,67.7224,0.0,47.29609,33.990982,68.61331,10.127849,21.537605,0.0,42.88995,0.0,12.270223,45.250393,38.88771,93.847084,25.105484,53.03336,33.88196,34.126198,48.35754,29.319399,52.515438,16.566118,55.33294,41.752758,64.641266
102663.jpg,0.0,20.930162,45.72581,42.812653,96.20204,19.671835,39.950806,0.0,33.76497,30.329176,85.99261,46.670326,24.155146,52.220047,26.898478,60.623802,44.647144,42.836597,25.328304,21.769054,14.596756,76.30939,31.16578,32.070892,37.417397,17.698135,42.607315,60.514305,97.93386,44.77789,0.0,0.0,74.559135,90.368324,59.595978,36.35643,0.0,38.35716,9.073175,69.15618,0.0,93.45076,9.271496,59.981293,22.820457,92.51816,0.0,4.9922357,0.0,62.93261,32.351524,38.902355,44.10691,79.768234,15.652882,57.849262,53.364105,42.176586,40.017235,36.591045,64.45903,55.055702,35.782524,50.206055
102673.jpg,0.0,39.68366,22.33171,60.6854,67.281494,18.691908,60.139988,0.0,76.94662,45.96682,31.082272,141.46507,46.19166,30.60837,59.424778,32.633305,7.805741,54.490025,97.66841,31.729761,3.2511418,116.415146,40.689636,58.939247,50.282974,32.091003,85.01218,20.607876,49.156834,35.70679,0.0,0.0,73.41491,78.63466,53.745167,66.565575,0.0,53.551197,23.554783,58.10748,0.0,72.57403,13.082183,52.12406,28.873074,45.91072,0.0,0.0,0.0,35.935436,16.163027,47.0711,122.66153,13.449862,28.647854,57.852474,55.096962,66.92585,40.854656,56.88692,33.076935,38.840363,63.086742,33.68764
102815.jpg,0.0,98.4058,38.18799,133.1749,76.36215,53.38113,87.88581,0.0,102.640396,23.099072,70.51239,90.02855,12.341427,49.739403,78.429825,58.283146,43.846992,91.12573,123.30345,52.833637,25.01963,76.878784,53.73487,57.9319,60.16568,40.58629,71.5182,0.0,40.2938,24.287037,0.0,0.0,52.828274,69.323715,91.1062,60.668285,0.0,16.456507,26.091377,17.530964,0.0,54.140278,8.893379,15.906863,9.520139,97.372055,0.0,35.501076,0.0,50.91357,76.01111,98.59261,115.080444,50.160366,34.694485,77.11186,25.513252,50.615368,17.527287,58.549995,30.677341,35.84725,26.530186,28.02668
102902.jpg,0.0,59.611187,0.0,139.30893,78.879395,29.55968,106.35399,0.0,66.786255,59.365772,111.59674,133.06564,72.023056,43.299614,83.05748,21.167168,33.44095,95.90957,146.92632,21.964762,34.80009,78.13846,38.825653,84.15087,26.745743,106.7784,54.975803,121.97198,35.930256,46.415245,0.0,0.0,22.715418,23.857393,45.122807,91.42607,0.0,24.512188,44.119076,43.795876,0.0,87.72874,74.348335,39.762493,44.989414,54.264557,0.0,40.444332,0.0,43.158405,52.09664,88.06479,109.53498,14.634806,58.62545,17.902578,38.341003,33.426807,58.90743,58.64956,40.91955,82.61651,40.234108,15.709073
102922.jpg,0.0,36.28654,49.21973,54.44337,55.77899,17.890978,49.129597,0.0,25.341537,36.585148,57.52946,37.178886,25.749336,26.68876,50.0302,15.629577,39.667255,102.83076,37.182167,53.127983,8.083357,43.416595,24.142294,45.042377,47.23952,39.199608,49.930397,88.587746,25.108528,44.67348,0.0,0.0,72.75695,78.14699,55.3378,31.34002,8.244572,44.734943,26.373785,37.707314,0.0,54.385204,47.57788,57.139668,8.861268,66.473335,0.0,5.4671245,0.0,71.35682,28.314344,44.7857,37.13835,0.57462955,28.739473,15.881054,69.75102,65.61354,19.500322,31.369196,40.61205,18.090813,43.990864,39.64338
103072.jpg,9.064463,4.605614,35.635105,26.223059,43.00657,40.797752,34.148594,0.0,49.902863,20.980896,41.888344,58.203297,25.266182,48.73085,73.20582,46.42563,21.956575,64.55854,79.22483,63.92727,20.425253,23.865612,75.30204,26.869192,14.087059,52.412018,84.58033,81.75975,37.701366,37.53031,0.0,0.0,53.132893,40.69565,40.985508,25.608343,0.0,33.650208,21.122341,53.680984,0.0,17.36895,19.656424,46.02711,12.512372,9.572771,0.0,33.449482,0.0,19.117645,58.327805,28.176407,86.71918,31.017506,7.269393,37.97354,37.979942,22.298752,40.454506,13.985786,35.50069,35.47221,57.96438,42.11931
103141.jpg,0.0,47.594643,29.817299,48.848797,144.53195,39.931923,13.0735855,0.0,29.170637,61.39627,101.311264,73.75525,33.611336,31.738409,32.476677,61.21378,92.41321,45.9485,34.02905,38.991146,9.837181,24.74329,29.24066,43.66895,21.895351,37.53529,100.318085,97.22045,143.0901,56.471092,0.0,0.0,66.21678,103.25143,70.45223,53.638268,0.0,34.200054,36.650642,88.222176,0.0,67.523605,63.06931,42.676888,35.483143,52.195915,0.0,24.249592,0.0,89.97943,41.27611,66.67174,44.420883,82.21897,24.43131,49.305553,33.4692,27.963196,44.73826,21.156954,75.12986,25.220524,73.04313,21.740152
103433.jpg,0.0,84.84779,43.5675,150.86029,48.43016,127.08823,45.808704,0.0,41.224907,60.708424,67.2438,31.084156,41.739304,65.15304,60.475063,0.50324154,75.281944,122.92072,109.47285,73.27701,31.411358,158.26793,0.0,113.919754,34.94868,53.543,46.43138,75.079056,0.0,37.722904,0.0,0.0,103.33032,73.48384,69.95356,32.41511,0.0,28.457155,67.71147,56.955765,0.0,56.05011,39.037125,35.59242,102.404236,98.68627,0.0,48.390343,0.0,91.45702,79.414215,103.19225,82.403725,107.819565,114.90312,52.65448,42.33001,54.193264,0.0,103.12312,115.23592,1.8607125,82.85516,15.251254
103457.jpg,0.0,37.84453,15.4604225,41.051083,81.07224,81.44118,14.397929,0.0,60.92817,41.288193,5.145827,97.02223,66.13017,0.0,35.239487,2.6084766,36.03939,66.97751,57.49239,40.085087,13.783781,125.23317,42.767426,33.94385,33.207375,0.09979281,32.70983,67.35582,78.70875,30.066479,0.0,0.0,63.16521,93.494896,23.042793,60.7325,0.0,44.793873,39.05697,64.34454,0.0,18.946712,52.79834,41.511093,42.351357,18.829475,0.0,31.63053,0.0,54.419968,47.408356,24.575785,52.39016,25.819244,83.65084,58.214848,27.374336,78.60961,0.0,48.37356,84.69724,74.79396,29.605402,66.45318
103483.jpg,0.0,19.98573,53.567665,22.354977,46.41365,9.38245,21.409489,0.0,47.573124,58.03898,37.089756,64.27373,29.945915,51.698574,37.894363,48.26966,110.92299,82.28674,80.06181,45.751247,1.7585323,44.78648,49.72348,52.08904,70.98503,58.767834,25.483324,79.05155,59.542374,37.376347,0.0,0.0,12.61598,97.818565,15.900321,38.791706,0.0,52.28747,31.084745,64.73627,0.0,30.336342,49.37874,55.10017,41.56906,34.86678,0.0,17.118668,0.0,43.19885,44.752537,18.209288,30.513748,34.759556,0.0,40.938763,36.886505,24.664564,42.638184,18.45195,76.47999,61.602116,21.07924,72.265884
103485.jpg,0.0,70.973495,17.092487,97.919716,99.228455,57.499496,78.072876,0.0,49.80611,41.574257,30.705423,70.52932,26.877274,28.154297,39.063023,36.34652,30.41346,50.446667,60.087337,55.17897,10.501873,123.45453,37.587944,19.829376,31.632494,56.161102,47.898167,28.71356,40.603683,55.98661,0.0,0.0,44.893257,22.675558,59.646133,35.880775,0.0,45.3712,29.445316,51.007442,0.0,60.76801,46.23523,62.932167,17.092665,80.75237,0.0,67.553535,0.0,60.922207,75.09844,35.173386,68.66523,26.180737,9.412095,6.244597,64.24871,49.317898,18.076935,52.582832,73.3773,48.744995,37.99338,24.294437
103613.jpg,0.0,50.821682,32.502346,76.19676,50.412125,34.059338,85.367035,0.0,47.87812,29.246416,52.742695,42.484165,28.337645,37.090008,57.47153,53.50687,47.428818,23.070084,13.540941,40.417557,6.7967234,54.35259,3.0372,27.122314,22.139452,29.487719,52.960358,60.893993,16.115633,35.626743,0.0,0.0,39.054905,29.672241,64.30276,53.64161,0.0,27.030058,52.442028,56.53472,0.0,41.734673,16.311514,33.69569,34.99958,46.126503,0.0,22.458931,0.0,64.39921,47.85155,55.01596,38.021797,46.320118,38.54901,43.398872,58.798622,39.31182,31.754759,24.29841,55.879963,12.107658,32.86035,44.8578
103695.jpg,0.0,111.28724,19.57604,140.78555,88.14246,68.21974,95.63695,0.0,70.20979,46.025265,25.702202,103.00947,29.505392,34.151554,64.19805,78.918594,50.697594,61.94244,161.33246,60.743748,0.0,155.5221,55.151615,26.672443,41.277,105.68567,76.33886,27.700403,72.2261,38.46364,0.0,0.0,53.228428,64.31178,61.40325,68.327156,0.0,38.878532,0.42648563,0.0,0.0,34.15708,54.736298,58.40344,55.285957,55.986732,0.0,15.8315935,0.0,58.64904,82.63334,59.04573,94.26129,18.783466,21.437328,58.522655,33.888466,16.952545,67.487564,73.59186,17.742252,68.4973,9.729837,33.96977
103747.jpg,29.367338,41.272675,34.613827,78.73603,21.167528,66.405846,23.562649,0.0,66.53298,17.431595,79.02175,41.39589,56.52584,59.72539,35.315865,74.84533,37.31356,68.66593,75.04076,33.08917,36.514484,70.337,59.015205,73.70732,28.109465,47.04323,54.90024,50.539967,35.535946,14.226196,0.0,0.0,23.739113,21.536358,38.12521,54.7844,0.0,30.234224,68.3843,39.566654,0.0,49.325336,58.135933,33.617996,20.151428,16.194788,0.0,39.1285,0.0,44.580463,47.662445,43.176773,104.83779,85.847404,44.84674,48.738426,5.501975,22.79447,46.297573,35.5538,26.058922,29.31231,46.970062,43.559437
103763.jpg,0.0,43.52737,32.220726,40.94301,60.282898,33.78075,72.3822,0.0,39.208485,38.883358,56.73586,30.280333,35.85991,27.727793,30.89683,18.740688,48.84386,30.155008,19.038416,21.982576,13.198057,57.402515,4.514494,33.904106,35.26611,41.309875,34.586235,38.71868,11.2089205,22.283976,0.0,0.0,34.45011,31.78181,65.91405,26.797728,0.0,40.238426,37.56663,47.208443,0.0,31.694025,0.0,51.601425,21.976229,33.200157,0.0,31.732824,0.0,45.1491,30.106298,42.190556,44.49439,36.0254,63.110943,35.106,56.096626,18.424297,34.01827,31.84722,32.680397,34.13719,46.28293,34.87884
103864.jpg,0.0,42.9023,28.97078,59.172085,42.260216,69.42539,59.5831,0.0,77.461174,27.855497,87.346214,62.237255,20.847109,67.26277,16.007408,27.709423,17.399055,85.45593,3.582942,33.413452,0.0,64.12773,85.434,11.695175,53.36473,37.230186,32.457542,31.49521,47.280087,17.268059,0.0,0.0,77.35724,79.72556,46.778755,59.704426,0.0,56.255623,68.760864,48.75396,0.0,74.207306,19.584143,59.739113,78.99579,88.009705,0.0,32.854927,0.0,65.97384,42.469418,32.765224,12.161642,68.152176,58.254795,38.128666,36.46129,36.027477,75.287994,19.71522,65.159225,44.628937,66.41167,21.113918
103905.jpg,0.0,89.49068,59.013058,17.338425,114.47858,25.400316,76.87991,0.0,100.762375,87.65047,44.35048,81.29746,40.105988,77.11894,47.929993,108.49298,81.47461,77.33468,79.25421,80.19412,0.0,22.892838,118.044914,123.95335,86.82424,69.504555,155.43593,41.107765,203.72849,51.97842,0.0,0.0,40.88205,198.71292,81.48568,104.66345,0.0,31.037191,88.07041,92.77477,0.0,51.9193,48.87208,34.987263,48.605545,34.804173,0.0,83.12903,0.0,61.15254,44.466797,66.7108,78.4018,95.47365,41.781075,76.17944,41.759735,22.79063,60.368088,95.893814,61.782955,19.428196,45.742733,45.164803
103910.jpg,0.0,45.99526,40.914734,45.513256,57.206528,41.363518,37.437416,0.0,56.142982,9.160534,44.082993,72.13359,34.60448,56.138268,23.174118,38.65714,21.191145,29.273832,68.16035,34.993477,22.188335,41.93535,26.154617,12.744943,21.978613,46.321407,19.71251,47.848713,38.06555,24.261976,0.0,0.0,38.332375,54.855915,51.937733,45.41119,0.0,27.220915,25.229424,7.7560377,0.0,21.830263,41.12071,44.85223,20.846067,20.906841,0.0,13.121644,0.0,27.517284,55.718433,24.141762,54.982655,14.716837,43.85156,32.29937,38.702194,17.707226,17.573023,14.895324,23.996168,46.180798,19.25682,32.14373
104024.jpg,0.0,48.920177,13.502051,52.61892,115.69305,57.47265,59.65123,0.0,58.333893,51.532425,73.05998,39.01318,29.468653,62.19015,33.919067,107.21676,30.432333,40.353912,14.6836605,45.627216,17.72516,66.48465,13.911104,46.78544,49.67343,71.77943,51.944344,67.46684,116.42261,46.797016,0.0,0.0,59.975437,75.462265,60.890316,16.252392,0.0,28.184698,60.6502,43.044235,0.0,14.407013,15.770643,52.12065,11.157594,47.667778,0.0,61.8768,0.0,78.45609,40.356846,31.615664,25.043865,65.293015,22.9043,27.812222,53.08161,35.779945,41.690685,53.074123,37.546276,42.97748,58.980537,21.988085
104101.jpg,0.0,27.673685,28.007544,58.6661,48.418076,79.67928,41.855995,0.0,46.763412,26.408356,23.573309,49.110374,44.478947,35.126537,26.048697,4.6670322,12.386654,57.188297,24.15673,22.040674,29.008057,59.819702,18.6836,30.111279,24.836596,27.034483,68.16788,37.490864,53.132957,26.559435,0.0,0.0,48.471004,30.42249,38.834015,54.909557,0.0,28.723797,34.554283,42.85805,0.0,8.63211,27.755531,21.025036,21.13146,25.047146,0.0,5.7662926,0.0,61.640274,44.496525,50.08817,24.469534,15.794529,43.02086,43.38414,5.893285,49.561092,24.686329,26.30162,31.394493,36.699986,29.260132,37.862965
104314.jpg,0.0,58.335667,29.29851,44.488247,45.83979,53.891678,48.578773,0.0,20.840826,32.18741,52.086655,43.33462,27.805832,36.06418,33.500923,42.644096,35.950466,34.66,46.297874,12.118677,14.504972,29.919456,31.014055,2.622877,18.986929,36.155006,45.25744,34.588547,33.715828,53.467995,0.0,0.0,17.996025,80.88411,46.22046,22.259382,0.0,21.688694,22.275263,14.314974,0.0,21.93797,38.815403,35.056133,27.6014,47.667988,0.0,24.121246,0.0,72.04348,65.947105,32.429092,61.89077,29.559017,28.511003,26.902962,23.320929,42.34582,30.512482,0.0,39.258804,37.603184,11.91214,37.441265
104447.jpg,0.0,76.94768,23.825699,62.57226,74.28691,50.593975,44.37388,0.0,46.913128,29.057392,29.755266,57.757412,56.56742,44.590572,32.349724,77.478836,15.448074,9.67175,59.83347,23.061779,23.691528,28.318851,53.04204,18.01481,6.919805,39.468483,29.286282,50.899174,80.322624,43.54691,0.0,0.0,35.1725,70.97539,50.366776,22.384886,0.0,23.796553,14.434795,27.354176,0.0,16.083576,59.29453,26.458921,38.302155,20.421463,0.0,21.78262,0.0,57.524548,77.82967,10.154152,56.58351,43.558384,41.959244,12.070343,41.087486,38.124474,9.183507,14.803168,22.435556,46.199127,9.607317,21.794916
104492.jpg,0.0,42.98151,7.609377,24.342987,24.649782,96.01786,38.546608,0.0,53.831844,39.720142,2.2107913,62.844242,43.766273,31.197485,23.838562,75.63333,59.393555,30.214489,81.32153,32.70288,16.63146,80.84646,25.364359,38.67355,31.676987,50.06683,39.222202,61.385612,19.169842,46.872044,0.0,0.0,26.716103,30.356012,15.272739,14.43314,0.0,11.58207,15.616578,26.724794,0.0,16.575106,43.137978,23.751684,72.91585,42.189804,0.0,29.096941,0.0,40.65233,78.203865,61.131973,75.60709,45.739647,32.122444,35.66343,25.456146,12.925307,12.315842,59.979176,36.604103,42.74175,47.002125,47.17422
104686.jpg,1.7711908,45.274292,28.668179,94.52396,44.802376,129.36626,72.181786,0.0,61.429176,67.20192,80.603264,88.69475,44.489002,36.18986,20.287537,59.402733,78.92942,75.260735,106.98276,56.26774,1.5655732,90.4805,13.463048,60.024986,46.367252,89.612656,97.65566,0.0,64.65458,20.68303,0.0,0.0,63.741924,95.301216,53.06046,41.294586,0.0,54.9901,42.464294,17.902115,0.0,7.65171,63.57713,43.633663,27.972597,37.655685,0.0,49.08574,0.0,53.17497,72.095215,49.822735,128.0956,0.0,23.002052,33.767647,0.0,50.28052,41.45388,53.28692,70.84041,10.817248,55.31041,39.06108
104886.jpg,0.0,35.318485,23.081577,65.420654,86.41103,27.994028,25.581663,0.0,27.29965,47.66747,54.763397,55.66687,13.5695305,41.531204,30.69466,70.08816,99.85193,27.346867,31.308067,59.686634,10.517269,38.9824,58.320087,18.441675,29.382196,28.604725,47.511692,52.69395,71.40706,6.4336047,0.0,0.0,15.968248,69.47393,30.197681,31.83161,0.0,36.138718,24.47717,67.56378,0.0,21.955387,69.94854,53.513668,24.278063,32.889767,0.0,73.73172,0.0,20.014961,35.47267,79.54061,42.30505,71.79158,21.300463,43.233994,32.256004,55.41192,37.660004,44.50988,76.7231,39.41409,18.221869,26.307945
105175.jpg,0.0,46.338463,23.299595,184.27945,89.07801,108.47049,108.37442,0.0,46.036983,39.365772,67.5897,101.81341,20.22318,25.769602,60.270782,69.512024,83.54589,65.17081,118.12556,35.621662,12.235376,103.54243,90.46712,55.48448,51.635937,96.313515,25.34989,61.33469,89.519646,37.68799,0.0,0.0,56.512356,37.55933,38.617153,45.322662,0.0,14.998741,49.443546,18.027573,0.0,9.948065,30.25199,57.055405,65.12267,37.732353,0.0,27.513384,0.0,8.411624,58.12445,36.235783,19.39808,70.84729,54.620422,27.040318,18.298994,17.482494,15.768592,40.270145,43.776443,58.249348,27.208075,0.0
105301.jpg,0.0,0.0,34.533947,138.85948,25.61721,175.14354,38.597366,0.0,92.83845,67.08901,39.583572,64.039314,54.687214,80.38392,69.77947,48.99534,41.977833,94.58605,42.56661,32.206264,0.9980899,202.24873,85.50054,102.250175,43.21913,36.659954,56.174297,64.48029,15.338343,52.406338,0.0,0.0,117.36426,63.14182,46.960964,67.390076,0.0,40.79559,56.513767,90.42033,0.0,86.15449,40.795822,37.09962,70.13909,161.60413,0.0,20.443684,0.0,58.942226,44.042988,80.238594,57.899155,61.28519,67.46154,46.487732,50.753822,80.98233,33.79215,2.9559674,131.7274,21.89975,69.89666,24.545404
105513.jpg,0.0,30.01711,60.19664,26.35721,92.58453,27.493568,36.853188,0.0,42.012554,47.54103,82.75962,35.96942,41.0028,62.034,24.793394,26.938597,72.60538,55.512897,57.541367,29.216877,2.5848846,36.825394,41.18765,35.11513,21.280857,51.64762,47.874817,92.11451,74.14548,31.509789,0.0,0.0,41.94373,102.149574,22.439592,28.541325,0.0,44.07684,28.915499,57.820534,0.0,37.52303,22.704596,41.425545,14.693869,75.65905,0.0,34.129303,0.0,61.406425,17.120193,0.0,55.240643,42.3966,31.56869,32.49517,62.329445,45.968166,0.0,14.49677,87.00244,19.15078,79.0569,25.499134
105600.jpg,0.0,39.53471,23.608458,33.786983,76.67799,67.769264,33.351604,0.0,44.123795,40.255466,49.918518,56.477432,30.219654,38.31146,32.048332,61.714386,35.05202,19.478563,38.966244,32.40807,11.433443,22.630383,34.316105,20.242744,18.26968,33.164207,63.030754,36.648,59.94838,47.19118,0.0,0.0,37.33209,46.287987,40.978863,49.308834,0.0,28.963388,40.748486,41.489296,0.0,36.079136,48.395298,51.51414,46.85024,40.236374,0.0,44.586044,0.0,46.303696,18.510025,35.450657,33.970146,48.48662,59.460133,20.136738,52.45781,46.25454,27.770584,33.93975,50.145,28.124565,36.546555,34.2321
105684.jpg,0.0,63.063187,25.890398,74.972015,44.087288,45.775295,34.637356,0.0,43.622,37.45968,45.640747,55.482903,39.265263,1.1625516,25.658337,28.86074,76.09754,31.69729,66.92217,76.64451,18.509647,77.021515,26.891218,0.0,40.333027,44.251476,38.947914,26.376913,74.81078,23.104336,0.0,0.0,38.772015,74.12604,61.036526,40.62744,0.0,40.342068,48.589115,45.349144,0.0,16.361303,28.850319,91.48865,22.329844,3.6760678,0.0,52.264027,0.0,44.70449,44.039482,42.546757,49.217266,51.173958,3.7565799,37.31181,39.98313,30.453815,38.439915,26.163485,42.02628,27.527596,39.509575,45.150875
105763.jpg,0.0,39.497818,21.38339,120.653206,102.45181,85.32643,94.31215,0.0,41.600235,65.89119,43.44436,80.203384,14.68207,37.40393,81.1479,73.829506,37.951565,74.51319,8.117283,37.753754,3.2701137,133.26924,51.56141,66.4047,9.688171,62.869915,49.14643,29.295439,27.390537,60.7434,0.0,0.0,36.199017,55.976833,13.959971,81.22358,0.0,35.686848,59.166077,45.85699,0.0,0.0,26.125483,33.1212,58.879517,55.41943,0.0,26.183783,0.0,15.618286,45.75942,37.938114,24.705872,92.68689,70.562515,38.481094,29.058762,49.60049,46.205162,11.693041,137.75862,48.054615,55.253197,0.0
105993.jpg,0.0,52.850838,11.294996,91.005295,69.69022,80.78422,57.240425,0.0,53.611256,62.15133,39.952694,48.582336,26.234037,23.522161,53.416386,68.621414,46.65596,47.00512,81.63598,48.899357,12.207888,42.578197,17.889328,10.295038,19.716661,64.669365,55.734055,8.701952,62.60214,25.400478,0.0,0.0,48.198105,46.682907,46.13277,29.99138,0.0,27.26946,39.20692,9.485103,0.0,11.033176,57.203007,46.385197,35.183018,28.105362,0.0,9.811523,0.0,52.289314,74.85206,35.886093,55.010998,23.509281,5.4510927,22.620985,30.185068,18.427128,23.840212,48.233986,27.960287,49.789738,42.467735,55.22945
106071.jpg,0.0,25.94211,26.267012,75.6752,53.164833,48.27749,58.0401,0.0,50.24156,28.147972,26.440342,88.81021,22.909925,19.167469,50.27637,21.514923,24.345499,29.550877,82.14387,59.762463,17.246593,78.4895,51.570957,3.3116722,48.537792,48.435135,40.806602,50.388977,65.2649,65.967995,0.0,0.0,52.094814,63.00155,34.05965,54.206276,0.0,55.297012,17.334852,38.038105,0.0,0.0,41.754593,58.352707,19.604656,0.0,0.0,41.894238,0.0,8.30371,37.083385,45.215458,70.75503,0.0,41.204254,37.286762,18.301268,52.86674,29.108421,40.05019,6.2155156,45.48632,48.580593,25.054426
106101.jpg,0.0,48.930637,20.210392,41.273937,72.89612,39.01776,34.52626,0.0,44.590546,29.955074,56.55504,40.882133,22.170027,48.99124,24.280483,49.39018,25.64164,55.114723,36.999035,45.56453,16.71546,27.655222,51.759937,47.185066,18.562254,30.856424,44.504765,38.678486,85.751686,18.661722,0.0,0.0,35.166424,81.88131,59.519405,38.52879,0.0,36.612713,33.22663,42.711716,0.0,28.008911,35.598904,72.21198,18.753183,35.716232,0.0,31.380486,0.0,61.263714,15.454069,24.882864,54.18914,33.233517,32.64176,29.347822,39.44696,45.094803,29.87441,43.253475,39.36046,46.794388,51.92725,31.466774
106285.jpg,0.0,44.816734,41.42357,63.48818,88.23459,51.514606,64.39787,0.0,37.57659,42.499157,32.45563,77.39617,39.70031,62.363667,47.340225,78.30375,35.100994,37.014454,64.789795,12.213031,18.161175,42.71549,34.200603,50.304832,31.52894,15.719152,73.99044,16.038227,138.01021,18.83413,0.0,0.0,61.187737,62.356148,82.418144,55.87773,0.0,49.39882,50.70117,68.893684,0.0,32.003307,46.062843,62.066875,38.14802,60.262768,0.0,59.63477,0.0,48.472744,36.101788,26.29229,37.361782,59.326553,13.464718,26.642,46.1034,45.083595,14.281517,68.55928,57.49329,37.599983,85.219505,66.31387
106345.jpg,0.0,73.93333,52.549194,79.38388,76.20969,32.33822,60.498627,0.0,38.855587,33.734016,65.429825,0.0,22.806587,46.260353,57.179146,63.550198,47.632633,79.5432,25.193754,12.933413,5.104553,138.13773,8.165153,59.60683,11.493399,49.170464,50.067467,58.318165,35.282955,61.77815,0.0,0.0,57.439877,128.15788,26.905888,46.799137,0.0,35.928387,36.236034,20.413967,0.0,26.25524,52.868023,37.97923,7.6873617,155.96086,0.0,36.353676,0.0,48.6817,81.10738,41.305775,52.128014,94.389,65.81723,64.49652,36.475227,47.413628,53.26693,48.708687,116.60479,0.12304914,67.47081,17.024248
106449.jpg,8.671263,21.200085,39.36241,79.288315,53.812996,36.15783,40.271088,0.0,41.089405,18.382347,66.66485,59.36373,36.650936,61.468094,36.004948,1.7325466,31.235575,57.60162,68.609795,15.118617,14.842716,86.74379,30.715813,41.528805,28.483643,43.37853,37.358562,22.953583,30.681587,19.590305,0.0,0.0,73.8871,55.349667,63.38207,29.708735,0.0,33.933765,36.95892,46.747276,0.0,29.854418,60.716053,39.24038,51.93984,59.717712,0.0,49.241745,0.0,49.222713,39.598503,35.21152,92.03006,36.52098,28.778269,41.950497,2.8475692,25.729176,12.068048,31.568241,14.375054,33.493546,57.973244,33.405693
106493.jpg,0.0,40.296787,0.0,101.577385,87.95803,56.32175,53.423973,0.0,65.766945,79.79942,54.21029,66.115,46.053608,18.496231,24.623493,52.30449,52.545418,64.58868,100.57805,72.12129,3.773128,77.16787,21.054665,33.166477,16.77773,108.271,69.85233,23.998945,31.192127,24.353168,0.0,0.0,52.105984,47.34389,21.449024,45.429554,0.0,67.96306,20.894812,2.1973715,0.0,19.002987,66.90364,40.136707,23.519686,47.464508,0.0,45.510773,0.0,10.005487,80.68142,57.136105,45.498096,26.592583,4.2986493,40.1225,48.0194,23.470362,52.853985,73.27978,71.51837,21.009335,38.626087,45.52079
106525.jpg,0.0,0.0,41.765587,53.525043,77.53163,26.537611,60.773937,0.0,38.29029,39.90817,33.407265,49.247906,58.283817,35.59324,46.08025,43.722713,32.868237,42.525238,31.032732,19.192553,14.00853,59.022644,52.545208,61.31744,22.344114,62.748478,25.757185,41.97425,48.528835,45.16531,0.0,0.0,14.570021,52.10307,50.834904,36.73362,0.0,39.023132,28.680868,54.513954,0.0,37.237804,44.211113,31.888718,38.996292,37.988323,0.0,54.902527,0.0,31.251364,31.422047,58.80668,34.167377,59.142574,54.447758,37.999664,14.037137,50.844414,23.609575,32.761703,19.666103,9.977473,74.83775,29.340847
